calendar_year,calendar_month,year_month,period,account_number,account_name,management_group,management_line,actual_amount,plan_amount,variance,contribution_pct,variance_contribution_pct,metric,driver_direction,driver_rank,root_cause_status,analysis_level
2023,2,2023-02,2023-02-01,602,Revenues from services,Revenue,Sales Revenue,-7956506.4,0.0,-7956506.4,3.791687622540606,-3.80228081607577,EBITDA,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2023,2,2023-02,2023-02-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-74932982.4,0.0,-74932982.4,35.70944929876926,-35.80921413836396,EBITDA,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2023,3,2023-03,2023-03-01,501,Material consumption,Operating Costs,Material Consumption,-7211746.83,0.0,-7211746.83,9.312371230948749,-9.508394356235693,EBITDA,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2023,3,2023-03,2023-03-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-25807035.81,0.0,-25807035.81,33.32406190874398,-34.02552522035447,EBITDA,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2023,3,2023-03,2023-03-01,518,Other services,Operating Costs,Other Services,-919395.06,0.0,-919395.06,1.1871947682639878,-1.2121849263051538,EBITDA,UNFAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2023,3,2023-03,2023-03-01,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-1820413.2,0.0,-1820413.2,2.350659820946509,-2.4001406323489807,EBITDA,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2023,3,2023-03,2023-03-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-9575526.0,0.0,-9575526.0,12.364667665906092,-12.62494088084733,EBITDA,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2023,3,2023-03,2023-03-01,548,Other operating expenses,Operating Costs,Other Operating Costs,-645764.52,0.0,-645764.52,0.833861626007111,-0.8514142082585074,EBITDA,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2023,3,2023-03,2023-03-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-4223815.94,0.0,-4223815.94,5.454121306762339,-5.568929219562517,EBITDA,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2023,3,2023-03,2023-03-01,601,Revenues from own products,Revenue,Sales Revenue,333902.03,0.0,333902.03,0.4311604014151709,0.4402362218790813,EBITDA,FAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2023,3,2023-03,2023-03-01,602,Revenues from services,Revenue,Sales Revenue,-9306741.27,0.0,-9306741.27,12.017591812305954,-12.27055916584551,EBITDA,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2023,3,2023-03,2023-03-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-17074178.8,0.0,-17074178.8,22.047514312034586,-22.51160906868373,EBITDA,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2023,4,2023-04,2023-04-01,501,Material consumption,Operating Costs,Material Consumption,-6058185.41,0.0,-6058185.41,2.9731794840820447,-3.015400906590853,EBITDA,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2023,4,2023-04,2023-04-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-21209421.97,0.0,-21209421.97,10.40896143032423,-10.556776643223593,EBITDA,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2023,4,2023-04,2023-04-01,511,Repairs and maintenance,Operating Costs,Repairs & Maintenance,1313631.6,0.0,1313631.6,0.6446918109034684,0.65384692766714,EBITDA,FAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2023,4,2023-04,2023-04-01,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-1519476.37,0.0,-1519476.37,0.7457143788260945,-0.7563040933145324,EBITDA,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2023,4,2023-04,2023-04-01,524,Statutory social and health insurance,Operating Costs,Social & Health Insurance,-1310464.25,0.0,-1310464.25,0.6431373685413441,-0.6522704110346637,EBITDA,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2023,4,2023-04,2023-04-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-93979015.0,0.0,-93979015.0,46.12214061177747,-46.77711028185838,EBITDA,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2023,4,2023-04,2023-04-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-5069521.73,0.0,-5069521.73,2.487972384744843,-2.5233034953652944,EBITDA,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2023,4,2023-04,2023-04-01,582,Change in inventory of semi-finished goods,Operating Costs,Inventory Change,-590074.35,0.0,-590074.35,0.28959116183653544,-0.29370357780878953,EBITDA,UNFAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2023,4,2023-04,2023-04-01,602,Revenues from services,Revenue,Sales Revenue,-6761860.66,0.0,-6761860.66,3.318522631438161,-3.3656481907517293,EBITDA,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2023,4,2023-04,2023-04-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-64922001.6,0.0,-64922001.6,31.86181177354585,-32.314273868077734,EBITDA,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2023,5,2023-05,2023-05-01,501,Material consumption,Operating Costs,Material Consumption,-6944559.73,0.0,-6944559.73,6.781494073248292,-6.864432924696905,EBITDA,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2023,5,2023-05,2023-05-01,502,Energy consumption,Operating Costs,Energy Consumption,-1016941.18,0.0,-1016941.18,0.9930623182950324,-1.0052076430872776,EBITDA,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2023,5,2023-05,2023-05-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-26281426.92,0.0,-26281426.92,25.66431103249912,-25.97819001805368,EBITDA,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2023,5,2023-05,2023-05-01,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-2606348.95,0.0,-2606348.95,2.545149101517183,-2.576276717491665,EBITDA,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2023,5,2023-05,2023-05-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-48451730.0,0.0,-48451730.0,47.314031790122776,-47.89269062425138,EBITDA,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2023,5,2023-05,2023-05-01,548,Other operating expenses,Operating Costs,Other Operating Costs,-1662938.47,0.0,-1662938.47,1.623890904093582,-1.6437513721569061,EBITDA,UNFAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2023,5,2023-05,2023-05-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-3968098.12,0.0,-3968098.12,3.874922951069166,-3.9223139323989784,EBITDA,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2023,5,2023-05,2023-05-01,582,Change in inventory of semi-finished goods,Operating Costs,Inventory Change,-557172.99,0.0,-557172.99,0.5440899749391356,-0.5507442899202796,EBITDA,UNFAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2023,5,2023-05,2023-05-01,602,Revenues from services,Revenue,Sales Revenue,-8482894.04,0.0,-8482894.04,8.283706655692233,-8.385017828177155,EBITDA,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2023,5,2023-05,2023-05-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-1695004.8,0.0,-1695004.8,1.655204282522228,-1.675447718647427,EBITDA,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2023,6,2023-06,2023-06-01,501,Material consumption,Operating Costs,Material Consumption,-6849736.36,0.0,-6849736.36,4.0447272308206115,-4.1557399138203355,EBITDA,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2023,6,2023-06,2023-06-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-25727025.24,0.0,-25727025.24,15.191650318675501,-15.608604482659413,EBITDA,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2023,6,2023-06,2023-06-01,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-2208846.48,0.0,-2208846.48,1.3043102736815777,-1.3401087279857804,EBITDA,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2023,6,2023-06,2023-06-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-40263082.0,0.0,-40263082.0,23.775102515356252,-24.427640441452127,EBITDA,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2023,6,2023-06,2023-06-01,548,Other operating expenses,Operating Costs,Other Operating Costs,-992373.44,0.0,-992373.44,0.585990418456211,-0.602073670762883,EBITDA,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2023,6,2023-06,2023-06-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-4480667.5,0.0,-4480667.5,2.6458066262718045,-2.7184241541097176,EBITDA,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2023,6,2023-06,2023-06-01,601,Revenues from own products,Revenue,Sales Revenue,1015058.84,0.0,1015058.84,0.599386007760623,0.6158369190524828,EBITDA,FAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2023,6,2023-06,2023-06-01,602,Revenues from services,Revenue,Sales Revenue,-9023056.56,0.0,-9023056.56,5.328059454461478,-5.474294822501812,EBITDA,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2023,6,2023-06,2023-06-01,604,Revenues from goods,Revenue,Sales Revenue,812400.08,0.0,812400.08,0.4797172552633606,0.4928837054462682,EBITDA,FAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2023,6,2023-06,2023-06-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-76039996.0,0.0,-76039996.0,44.90115039298978,-46.133519571538464,EBITDA,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2023,7,2023-07,2023-07-01,501,Material consumption,Operating Costs,Material Consumption,-6571777.9,0.0,-6571777.9,4.60562876365669,-4.654063645278258,EBITDA,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2023,7,2023-07,2023-07-01,502,Energy consumption,Operating Costs,Energy Consumption,391529.73,0.0,391529.73,0.2743915898793138,0.27727721632811303,EBITDA,FAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2023,7,2023-07,2023-07-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-24322022.63,0.0,-24322022.63,17.04534278540316,-17.224599343492432,EBITDA,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2023,7,2023-07,2023-07-01,518,Other services,Operating Costs,Other Services,-660372.45,0.0,-660372.45,0.46280175573895144,-0.46766878897236225,EBITDA,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2023,7,2023-07,2023-07-01,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-2015467.7,0.0,-2015467.7,1.412478655333284,-1.427332921704884,EBITDA,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2023,7,2023-07,2023-07-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-44935730.0,0.0,-44935730.0,31.4918266796434,-31.82300901663758,EBITDA,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2023,7,2023-07,2023-07-01,548,Other operating expenses,Operating Costs,Other Operating Costs,-1569221.09,0.0,-1569221.09,1.099740420113818,-1.1113057893166052,EBITDA,UNFAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2023,7,2023-07,2023-07-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-5233102.97,0.0,-5233102.97,3.667459541170625,-3.70602820960743,EBITDA,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2023,7,2023-07,2023-07-01,602,Revenues from services,Revenue,Sales Revenue,-7674654.89,0.0,-7674654.89,5.3785462397508095,-5.43510947221847,EBITDA,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2023,7,2023-07,2023-07-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-48182800.8,0.0,-48182800.8,33.76743655290307,-34.12255023575343,EBITDA,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2023,8,2023-08,2023-08-01,501,Material consumption,Operating Costs,Material Consumption,-6576595.59,0.0,-6576595.59,4.744170591949573,-4.862699484772688,EBITDA,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2023,8,2023-08,2023-08-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-25410490.99,0.0,-25410490.99,18.330411598527014,-18.788380668073593,EBITDA,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2023,8,2023-08,2023-08-01,518,Other services,Operating Costs,Other Services,1203597.18,0.0,1203597.18,0.8682410629888582,0.8899332955730459,EBITDA,FAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2023,8,2023-08,2023-08-01,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-2795648.33,0.0,-2795648.33,2.0167018651391544,-2.067087371856573,EBITDA,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2023,8,2023-08,2023-08-01,524,Statutory social and health insurance,Operating Costs,Social & Health Insurance,-1026349.58,0.0,-1026349.58,0.740379642911234,-0.7588773713639073,EBITDA,UNFAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2023,8,2023-08,2023-08-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-9254684.0,0.0,-9254684.0,6.676068046109895,-6.8428636826875415,EBITDA,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2023,8,2023-08,2023-08-01,548,Other operating expenses,Operating Costs,Other Operating Costs,-1346142.5,0.0,-1346142.5,0.9710692369140307,-0.9953305401861602,EBITDA,UNFAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2023,8,2023-08,2023-08-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-4030553.13,0.0,-4030553.13,2.9075273622893247,-2.980169353639692,EBITDA,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2023,8,2023-08,2023-08-01,602,Revenues from services,Revenue,Sales Revenue,-9009561.62,0.0,-9009561.62,6.499243673878016,-6.661621510408517,EBITDA,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2023,8,2023-08,2023-08-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-76331602.0,0.0,-76331602.0,55.063465054082684,-56.43917687164248,EBITDA,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2023,9,2023-09,2023-09-01,501,Material consumption,Operating Costs,Material Consumption,-7039389.72,0.0,-7039389.72,5.343623403388142,-5.403524292291813,EBITDA,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2023,9,2023-09,2023-09-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-23771535.37,0.0,-23771535.37,18.045049044052785,-18.247330229767282,EBITDA,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2023,9,2023-09,2023-09-01,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-1274310.12,0.0,-1274310.12,0.9673329153889142,-0.9781765129113061,EBITDA,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2023,9,2023-09,2023-09-01,524,Statutory social and health insurance,Operating Costs,Social & Health Insurance,-941924.56,0.0,-941924.56,0.7150179665066304,-0.7230331667822871,EBITDA,UNFAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2023,9,2023-09,2023-09-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-75245022.0,0.0,-75245022.0,57.11873849025305,-57.7590274758977,EBITDA,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2023,9,2023-09,2023-09-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-4868531.42,0.0,-4868531.42,3.695717877663194,-3.7371460939309884,EBITDA,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2023,9,2023-09,2023-09-01,601,Revenues from own products,Revenue,Sales Revenue,668623.76,0.0,668623.76,0.5075544491941236,0.5132440272909753,EBITDA,FAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2023,9,2023-09,2023-09-01,602,Revenues from services,Revenue,Sales Revenue,-7976942.85,0.0,-7976942.85,6.055323003305705,-6.123201894296951,EBITDA,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2023,9,2023-09,2023-09-01,604,Revenues from goods,Revenue,Sales Revenue,-617781.44,0.0,-617781.44,0.468959880369122,-0.4742168215069384,EBITDA,UNFAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2023,9,2023-09,2023-09-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-7834103.6,0.0,-7834103.6,5.946893268686265,-6.013556685270545,EBITDA,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,501,Material consumption,Operating Costs,Material Consumption,-6898432.45,0.0,-6898432.45,9.717030360801933,-10.25902499906304,EBITDA,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,502,Energy consumption,Operating Costs,Energy Consumption,-915631.88,0.0,-915631.88,1.2897455823138708,-1.3616847617112042,EBITDA,UNFAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-25293388.71,0.0,-25293388.71,35.627894859307474,-37.61514068125852,EBITDA,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,511,Repairs and maintenance,Operating Costs,Repairs & Maintenance,778792.8,0.0,778792.8,1.0969960693568797,1.1581841037365384,EBITDA,FAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,524,Statutory social and health insurance,Operating Costs,Social & Health Insurance,-783426.21,0.0,-783426.21,1.1035226224499728,-1.1650746936445264,EBITDA,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-7997304.0,0.0,-7997304.0,11.26488464383858,-11.893215198636446,EBITDA,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,548,Other operating expenses,Operating Costs,Other Operating Costs,-1580530.84,0.0,-1580530.84,2.226312465879663,-2.3504912915904694,EBITDA,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-3639746.09,0.0,-3639746.09,5.1268927424432675,-5.41285957327189,EBITDA,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,602,Revenues from services,Revenue,Sales Revenue,-9228721.56,0.0,-9228721.56,12.99944128465118,-13.724521603952514,EBITDA,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-11252625.2,0.0,-11252625.2,15.850282147377543,-16.734376116401158,EBITDA,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,501,Material consumption,Operating Costs,Material Consumption,-6809360.64,0.0,-6809360.64,2.423055605608905,-2.4430736252889385,EBITDA,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-24456682.69,0.0,-24456682.69,8.702711637638094,-8.774608895145777,EBITDA,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-1540251.33,0.0,-1540251.33,0.5480859094581708,-0.5526139089380364,EBITDA,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,524,Statutory social and health insurance,Operating Costs,Social & Health Insurance,-856951.39,0.0,-856951.39,0.30493918284725235,-0.3074584310846099,EBITDA,UNFAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-226674054.0,0.0,-226674054.0,80.66011865554468,-81.32649042138567,EBITDA,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-4979760.06,0.0,-4979760.06,1.7720071187139146,-1.7866465158839435,EBITDA,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,601,Revenues from own products,Revenue,Sales Revenue,508343.82,0.0,508343.82,0.1808900141655068,0.18238443297087986,EBITDA,FAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,602,Revenues from services,Revenue,Sales Revenue,-8769690.74,0.0,-8769690.74,3.12062312901869,-3.146404087188226,EBITDA,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,604,Revenues from goods,Revenue,Sales Revenue,642980.07,0.0,642980.07,0.22879922877873982,0.2306894484888724,EBITDA,FAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-4011890.8,0.0,-4011890.8,1.427598713883187,-1.4393927887214002,EBITDA,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,501,Material consumption,Operating Costs,Material Consumption,-6706150.72,0.0,-6706150.72,7.599966792178072,-7.82462747485987,EBITDA,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,502,Energy consumption,Operating Costs,Energy Consumption,-493181.55,0.0,-493181.55,0.5589142801900685,-0.5754362028749597,EBITDA,UNFAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-22518046.68,0.0,-22518046.68,25.519320119413553,-26.2736902418598,EBITDA,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-1485590.54,0.0,-1485590.54,1.6835945450945502,-1.7333628546415836,EBITDA,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,524,Statutory social and health insurance,Operating Costs,Social & Health Insurance,-500804.01,0.0,-500804.01,0.5675526847373952,-0.5843299650989647,EBITDA,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,548,Other operating expenses,Operating Costs,Other Operating Costs,-857638.96,0.0,-857638.96,0.9719476772627827,-1.0006791750016386,EBITDA,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-5496840.43,0.0,-5496840.43,6.229475965297397,-6.413623917700814,EBITDA,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,601,Revenues from own products,Revenue,Sales Revenue,646308.33,0.0,646308.33,0.7324502610505101,0.7541020366671387,EBITDA,FAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,602,Revenues from services,Revenue,Sales Revenue,-8359591.82,0.0,-8359591.82,9.473783528110662,-9.753835630074509,EBITDA,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-40297060.0,0.0,-40297060.0,45.66797416423222,-47.0179535171671,EBITDA,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,501,Material consumption,Operating Costs,Material Consumption,-6888421.18,0.0,-6888421.18,3.320341632214475,-3.3791976926292953,EBITDA,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-26000528.15,0.0,-26000528.15,12.532717413775995,-12.754871172326174,EBITDA,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,518,Other services,Operating Costs,Other Services,-722796.95,0.0,-722796.95,0.34840099668856833,-0.35457671966560733,EBITDA,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-1816830.41,0.0,-1816830.41,0.8757445997220937,-0.8912679653207176,EBITDA,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-103982604.0,0.0,-103982604.0,50.12146616262384,-51.00991451140996,EBITDA,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-4828622.41,0.0,-4828622.41,2.3274819577984616,-2.3687386819239338,EBITDA,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,582,Change in inventory of semi-finished goods,Operating Costs,Inventory Change,-402585.07,0.0,-402585.07,0.1940531703128203,-0.19749293837909654,EBITDA,UNFAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,601,Revenues from own products,Revenue,Sales Revenue,1281651.78,0.0,1281651.78,0.6177789731399361,0.6287296645427,EBITDA,FAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,602,Revenues from services,Revenue,Sales Revenue,-8764508.96,0.0,-8764508.96,4.224649339139972,-4.299535072078852,EBITDA,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-51858404.4,0.0,-51858404.4,24.996674072350245,-25.43976274283462,EBITDA,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2024,2,2024-02,2024-02-01,501,Material consumption,Operating Costs,Material Consumption,-6656038.15,0.0,-6656038.15,9.030603144986014,-9.236984765053178,EBITDA,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
