period,metric,metric_label,anomaly_value,anomaly_baseline,anomaly_deviation,driver_type,account_number,account_name,management_group,management_line,driver_actual,driver_expected,driver_variance,contribution_pct,driver_direction,root_cause_status,explanation_level
2025-07-01,operating_costs,Operating Costs,-44403005.7,-39799487.665,-4603518.035000004,ACCOUNT,518,Other services,Operating Costs,Other Services,-705413.42,65593.9,-771007.3200000001,11.978042508370496,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-07-01,operating_costs,Operating Costs,-44403005.7,-39799487.665,-4603518.035000004,ACCOUNT,524,Statutory social and health insurance,Operating Costs,Social & Health Insurance,-424502.05,-895593.25,471091.2,7.318672952312913,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-07-01,operating_costs,Operating Costs,-44403005.7,-39799487.665,-4603518.035000004,ACCOUNT,548,Other operating expenses,Operating Costs,Other Operating Costs,-1572080.26,-1127270.6949999998,-444809.5650000002,6.910372624866637,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-07-01,revenue,Revenue,-9325931.14,-9297809.765,-28121.375,ACCOUNT,602,Revenues from services,Revenue,Sales Revenue,-9451286.13,-8771681.879999999,-679604.2500000019,59.21762306835797,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-07-01,revenue,Revenue,-9325931.14,-9297809.765,-28121.375,ACCOUNT,604,Revenues from goods,Revenue,Sales Revenue,262719.17,-63430.53999999999,326149.70999999996,28.419202191031335,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-07-01,revenue,Revenue,-9325931.14,-9297809.765,-28121.375,ACCOUNT,601,Revenues from own products,Revenue,Sales Revenue,-137364.18,-279248.735,141884.555,12.363174740610704,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-12-01,closing_cash,Closing Cash,1191000681.54,1066364788.875,124635892.66499996,WORKING_CAPITAL_COMPONENT,,Current Liabilities,Working Capital,Current Liabilities,-4613138070.94,-4011458749.425,-601679321.5149994,73.95055686343527,NEGATIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2025-12-01,closing_cash,Closing Cash,1191000681.54,1066364788.875,124635892.66499996,WORKING_CAPITAL_COMPONENT,,Cash,Working Capital,Cash,1191000681.54,1066364788.875,124635892.66499996,15.318614647650517,POSITIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2025-12-01,closing_cash,Closing Cash,1191000681.54,1066364788.875,124635892.66499996,WORKING_CAPITAL_COMPONENT,,Inventory,Working Capital,Inventory,721432846.67,638399292.59,83033554.07999992,10.205399027350632,POSITIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2025-12-01,closing_cash,Closing Cash,1191000681.54,1066364788.875,124635892.66499996,WORKING_CAPITAL_COMPONENT,,Receivables,Working Capital,Receivables,-275761389.3,-271486370.21500003,-4275019.084999979,0.5254294615635727,NEGATIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2025-12-01,closing_cash,Closing Cash,1191000681.54,1066364788.875,124635892.66499996,WORKING_CAPITAL_COMPONENT,,Other Current Assets,Working Capital,Other Current Assets,0.0,0.0,0.0,0.0,NEUTRAL,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2025-12-01,ebitda,EBITDA,-202050170.44,-98588567.315,-103461603.125,ACCOUNT,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-106015254.0,-39136652.5,-66878601.5,65.1087860827569,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-12-01,ebitda,EBITDA,-202050170.44,-98588567.315,-103461603.125,ACCOUNT,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-42919612.0,-14042900.399999999,-28876711.6,28.112544164636343,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-12-01,ebitda,EBITDA,-202050170.44,-98588567.315,-103461603.125,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-26818360.36,-24166808.740000002,-2651551.6199999973,2.581383332514321,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-12-01,ebitda,EBITDA,-202050170.44,-98588567.315,-103461603.125,ACCOUNT,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-5419228.87,-4639953.485,-779275.3849999998,0.7586533390881836,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-12-01,ebitda,EBITDA,-202050170.44,-98588567.315,-103461603.125,ACCOUNT,602,Revenues from services,Revenue,Sales Revenue,-9611169.76,-8860913.184999999,-750256.5750000011,0.7304024568883505,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-12-01,free_cash_flow,Free Cash Flow,-316829211.22,-186092370.495,-130736840.72500002,CASH_FLOW_COMPONENT,,Operating Cash Flow,Cash Flow,Operating Cash Flow,-316829211.22,-186092370.495,-130736840.72500002,49.80889973521107,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2025-12-01,free_cash_flow,Free Cash Flow,-316829211.22,-186092370.495,-130736840.72500002,CASH_FLOW_COMPONENT,,Net Profit,Cash Flow,Net Profit,-216194240.6,-116312197.55000001,-99882043.04999998,38.05365526684433,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2025-12-01,free_cash_flow,Free Cash Flow,-316829211.22,-186092370.495,-130736840.72500002,CASH_FLOW_COMPONENT,,Financing Cash Flow,Cash Flow,Financing Cash Flow,-71769624.7,-39911639.04,-31857985.660000004,12.137444997944606,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2025-12-01,free_cash_flow,Free Cash Flow,-316829211.22,-186092370.495,-130736840.72500002,CASH_FLOW_COMPONENT,,Investing Cash Flow,Cash Flow,Investing Cash Flow,0.0,0.0,0.0,0.0,NEUTRAL,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2025-12-01,net_profit,Net Profit,-216194240.6,-116312197.55,-99882043.05,ACCOUNT,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-106015254.0,-39136652.5,-66878601.5,62.065740418863236,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-12-01,net_profit,Net Profit,-216194240.6,-116312197.55,-99882043.05,ACCOUNT,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-42919612.0,-14042900.399999999,-28876711.6,26.798623866499018,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-12-01,net_profit,Net Profit,-216194240.6,-116312197.55,-99882043.05,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-26818360.36,-24166808.740000002,-2651551.6199999973,2.4607349864236636,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-12-01,net_profit,Net Profit,-216194240.6,-116312197.55,-99882043.05,ACCOUNT,591,Income tax - payable,Tax,Income Tax,-6268466.81,-4898327.515000001,-1370139.294999999,1.2715383981400123,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-12-01,net_profit,Net Profit,-216194240.6,-116312197.55,-99882043.05,ACCOUNT,592,Income tax - deferred,Tax,Income Tax,-597726.9,-1723207.95,1125481.0499999998,1.0444867734808962,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-12-01,net_working_capital,Net Working Capital,6249810209.85,5429428662.01,820381547.8400002,WORKING_CAPITAL_COMPONENT,,Current Liabilities,Working Capital,Current Liabilities,-4613138070.94,-4011458749.425,-601679321.5149994,87.32799605927032,NEGATIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2025-12-01,net_working_capital,Net Working Capital,6249810209.85,5429428662.01,820381547.8400002,WORKING_CAPITAL_COMPONENT,,Inventory,Working Capital,Inventory,721432846.67,638399292.59,83033554.07999992,12.051525828122841,POSITIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2025-12-01,net_working_capital,Net Working Capital,6249810209.85,5429428662.01,820381547.8400002,WORKING_CAPITAL_COMPONENT,,Receivables,Working Capital,Receivables,-275761389.3,-271486370.21500003,-4275019.084999979,0.6204781126068277,NEGATIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2025-12-01,net_working_capital,Net Working Capital,6249810209.85,5429428662.01,820381547.8400002,WORKING_CAPITAL_COMPONENT,,Other Current Assets,Working Capital,Other Current Assets,0.0,0.0,0.0,0.0,NEUTRAL,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2025-12-01,operating_cash_flow,Operating Cash Flow,-316829211.22,-186092370.495,-130736840.72500002,CASH_FLOW_COMPONENT,,Operating Cash Flow,Cash Flow,Operating Cash Flow,-316829211.22,-186092370.495,-130736840.72500002,49.80889973521107,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2025-12-01,operating_cash_flow,Operating Cash Flow,-316829211.22,-186092370.495,-130736840.72500002,CASH_FLOW_COMPONENT,,Net Profit,Cash Flow,Net Profit,-216194240.6,-116312197.55000001,-99882043.04999998,38.05365526684433,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2025-12-01,operating_cash_flow,Operating Cash Flow,-316829211.22,-186092370.495,-130736840.72500002,CASH_FLOW_COMPONENT,,Financing Cash Flow,Cash Flow,Financing Cash Flow,-71769624.7,-39911639.04,-31857985.660000004,12.137444997944606,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2025-12-01,operating_cash_flow,Operating Cash Flow,-316829211.22,-186092370.495,-130736840.72500002,CASH_FLOW_COMPONENT,,Investing Cash Flow,Cash Flow,Investing Cash Flow,0.0,0.0,0.0,0.0,NEUTRAL,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2025-12-01,operating_costs,Operating Costs,-42526185.23,-40143550.53,-2382634.6999999955,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-26818360.36,-24166808.740000002,-2651551.6199999973,49.19371585158253,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-12-01,operating_costs,Operating Costs,-42526185.23,-40143550.53,-2382634.6999999955,ACCOUNT,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-5419228.87,-4639953.485,-779275.3849999998,14.457742994957274,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-12-01,operating_costs,Operating Costs,-42526185.23,-40143550.53,-2382634.6999999955,ACCOUNT,511,Repairs and maintenance,Operating Costs,Repairs & Maintenance,469438.38,2784.1800000000003,466654.2,8.65774361796041,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-12-01,operating_costs,Operating Costs,-42526185.23,-40143550.53,-2382634.6999999955,ACCOUNT,521,Payroll costs (Wages),Operating Costs,Payroll Costs,-1627208.28,-1321515.825,-305692.4550000001,5.671452011649956,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-12-01,operating_costs,Operating Costs,-42526185.23,-40143550.53,-2382634.6999999955,ACCOUNT,518,Other services,Operating Costs,Other Services,-317616.93,-51515.93,-266101.0,4.93691953159938,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-12-01,revenue,Revenue,-10589119.21,-8876993.754999999,-1712125.455000002,ACCOUNT,602,Revenues from services,Revenue,Sales Revenue,-9611169.76,-8860913.184999999,-750256.5750000011,47.69864858722009,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-12-01,revenue,Revenue,-10589119.21,-8876993.754999999,-1712125.455000002,ACCOUNT,604,Revenues from goods,Revenue,Sales Revenue,-583539.53,32353.345,-615892.875,39.15628171868754,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2025-12-01,revenue,Revenue,-10589119.21,-8876993.754999999,-1712125.455000002,ACCOUNT,601,Revenues from own products,Revenue,Sales Revenue,-394409.92,-187649.87,-206760.05,13.14506969409237,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-05-01,closing_cash,Closing Cash,1297832690.52,1160456798.9450002,137375891.5749998,WORKING_CAPITAL_COMPONENT,,Current Liabilities,Working Capital,Current Liabilities,-4671573166.5,-4504481881.33,-167091285.17000008,33.936783544139686,NEGATIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2026-05-01,closing_cash,Closing Cash,1297832690.52,1160456798.9450002,137375891.5749998,WORKING_CAPITAL_COMPONENT,,Cash,Working Capital,Cash,1297832690.52,1160456798.9450002,137375891.5749998,27.90149044470342,POSITIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2026-05-01,closing_cash,Closing Cash,1297832690.52,1160456798.9450002,137375891.5749998,WORKING_CAPITAL_COMPONENT,,Receivables,Working Capital,Receivables,-419935464.13,-291994507.31,-127940956.82,25.9852245053533,NEGATIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2026-05-01,closing_cash,Closing Cash,1297832690.52,1160456798.9450002,137375891.5749998,WORKING_CAPITAL_COMPONENT,,Inventory,Working Capital,Inventory,762547514.6,702595242.375,59952272.225000024,12.176501505803595,POSITIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2026-05-01,closing_cash,Closing Cash,1297832690.52,1160456798.9450002,137375891.5749998,WORKING_CAPITAL_COMPONENT,,Other Current Assets,Working Capital,Other Current Assets,0.0,0.0,0.0,0.0,NEUTRAL,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2026-05-01,ebitda,EBITDA,-42851694.02,-79209423.935,36357729.915,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-23485545.98,-24806441.259999998,1320895.2799999975,20.406179636476026,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-05-01,ebitda,EBITDA,-42851694.02,-79209423.935,36357729.915,ACCOUNT,604,Revenues from goods,Revenue,Sales Revenue,996623.79,-200029.85,1196653.6400000001,18.486801724723374,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-05-01,ebitda,EBITDA,-42851694.02,-79209423.935,36357729.915,ACCOUNT,524,Statutory social and health insurance,Operating Costs,Social & Health Insurance,213490.54,-652268.48,865759.02,13.374893794774914,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-05-01,ebitda,EBITDA,-42851694.02,-79209423.935,36357729.915,ACCOUNT,518,Other services,Operating Costs,Other Services,420045.69,-356828.71499999997,776874.405,12.001737687646564,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-05-01,ebitda,EBITDA,-42851694.02,-79209423.935,36357729.915,ACCOUNT,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-4588425.7,-5203821.52,615395.8199999994,9.507095559048766,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-05-01,free_cash_flow,Free Cash Flow,-41392430.58,-110732398.655,69339968.075,CASH_FLOW_COMPONENT,,Operating Cash Flow,Cash Flow,Operating Cash Flow,-41392430.58,-110732398.655,69339968.075,47.59073617320212,POSITIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2026-05-01,free_cash_flow,Free Cash Flow,-41392430.58,-110732398.655,69339968.075,CASH_FLOW_COMPONENT,,Net Profit,Cash Flow,Net Profit,-52439116.89,-92085147.98,39646031.09,27.21062409313431,POSITIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2026-05-01,free_cash_flow,Free Cash Flow,-41392430.58,-110732398.655,69339968.075,CASH_FLOW_COMPONENT,,Financing Cash Flow,Cash Flow,Financing Cash Flow,-70222744.08,-33508185.425,-36714558.655,25.198639733663587,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2026-05-01,free_cash_flow,Free Cash Flow,-41392430.58,-110732398.655,69339968.075,CASH_FLOW_COMPONENT,,Investing Cash Flow,Cash Flow,Investing Cash Flow,0.0,0.0,0.0,0.0,NEUTRAL,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2026-05-01,net_profit,Net Profit,-52439116.89,-92085147.98,39646031.09,ACCOUNT,568,Other and extraordinary financial expenses,Financial Result,Other Financial Expenses,-3005032.56,-5223709.390000001,2218676.8300000005,19.16135861500254,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-05-01,net_profit,Net Profit,-52439116.89,-92085147.98,39646031.09,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-23485545.98,-24806441.259999998,1320895.2799999975,11.407766922478809,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-05-01,net_profit,Net Profit,-52439116.89,-92085147.98,39646031.09,ACCOUNT,604,Revenues from goods,Revenue,Sales Revenue,996623.79,-200029.85,1196653.6400000001,10.334767652478773,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-05-01,net_profit,Net Profit,-52439116.89,-92085147.98,39646031.09,ACCOUNT,524,Statutory social and health insurance,Operating Costs,Social & Health Insurance,213490.54,-652268.48,865759.02,7.477032631378385,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-05-01,net_profit,Net Profit,-52439116.89,-92085147.98,39646031.09,ACCOUNT,592,Income tax - deferred,Tax,Income Tax,-1676759.84,-815769.55,-860990.29,7.43584801880544,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-05-01,net_working_capital,Net Working Capital,6312017907.49,6077002762.615,235015144.875,WORKING_CAPITAL_COMPONENT,,Current Liabilities,Working Capital,Current Liabilities,-4671573166.5,-4504481881.33,-167091285.17000008,47.07002093865974,NEGATIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2026-05-01,net_working_capital,Net Working Capital,6312017907.49,6077002762.615,235015144.875,WORKING_CAPITAL_COMPONENT,,Receivables,Working Capital,Receivables,-419935464.13,-291994507.31,-127940956.82,36.04127833658434,NEGATIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2026-05-01,net_working_capital,Net Working Capital,6312017907.49,6077002762.615,235015144.875,WORKING_CAPITAL_COMPONENT,,Inventory,Working Capital,Inventory,762547514.6,702595242.375,59952272.225000024,16.888700724755925,POSITIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2026-05-01,net_working_capital,Net Working Capital,6312017907.49,6077002762.615,235015144.875,WORKING_CAPITAL_COMPONENT,,Other Current Assets,Working Capital,Other Current Assets,0.0,0.0,0.0,0.0,NEUTRAL,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2026-05-01,operating_cash_flow,Operating Cash Flow,-41392430.58,-110732398.655,69339968.075,CASH_FLOW_COMPONENT,,Operating Cash Flow,Cash Flow,Operating Cash Flow,-41392430.58,-110732398.655,69339968.075,47.59073617320212,POSITIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2026-05-01,operating_cash_flow,Operating Cash Flow,-41392430.58,-110732398.655,69339968.075,CASH_FLOW_COMPONENT,,Net Profit,Cash Flow,Net Profit,-52439116.89,-92085147.98,39646031.09,27.21062409313431,POSITIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2026-05-01,operating_cash_flow,Operating Cash Flow,-41392430.58,-110732398.655,69339968.075,CASH_FLOW_COMPONENT,,Financing Cash Flow,Cash Flow,Financing Cash Flow,-70222744.08,-33508185.425,-36714558.655,25.198639733663587,NEGATIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2026-05-01,operating_cash_flow,Operating Cash Flow,-41392430.58,-110732398.655,69339968.075,CASH_FLOW_COMPONENT,,Investing Cash Flow,Cash Flow,Investing Cash Flow,0.0,0.0,0.0,0.0,NEUTRAL,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2026-05-01,operating_costs,Operating Costs,-35219439.52,-39626295.245,4406855.724999994,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-23485545.98,-24806441.259999998,1320895.2799999975,27.67228913837251,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-05-01,operating_costs,Operating Costs,-35219439.52,-39626295.245,4406855.724999994,ACCOUNT,524,Statutory social and health insurance,Operating Costs,Social & Health Insurance,213490.54,-652268.48,865759.02,18.137345396217988,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-05-01,operating_costs,Operating Costs,-35219439.52,-39626295.245,4406855.724999994,ACCOUNT,518,Other services,Operating Costs,Other Services,420045.69,-356828.71499999997,776874.405,16.27524413544815,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-05-01,operating_costs,Operating Costs,-35219439.52,-39626295.245,4406855.724999994,ACCOUNT,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-4588425.7,-5203821.52,615395.8199999994,12.892324867408004,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-05-01,operating_costs,Operating Costs,-35219439.52,-39626295.245,4406855.724999994,ACCOUNT,501,Material consumption,Operating Costs,Material Consumption,-6245013.97,-6670281.925000001,425267.955000001,8.909213311780809,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-05-01,revenue,Revenue,-7632254.5,-8830233.58,1197979.08,ACCOUNT,604,Revenues from goods,Revenue,Sales Revenue,996623.79,-200029.85,1196653.6400000001,70.40523163555225,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-05-01,revenue,Revenue,-7632254.5,-8830233.58,1197979.08,ACCOUNT,601,Revenues from own products,Revenue,Sales Revenue,133065.89,-148066.22499999998,281132.115,16.54043493885809,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-05-01,revenue,Revenue,-7632254.5,-8830233.58,1197979.08,ACCOUNT,602,Revenues from services,Revenue,Sales Revenue,-8761944.18,-8983824.219999999,221880.0399999991,13.05433342558966,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-06-01,closing_cash,Closing Cash,1319005554.27,1181081648.125,137923906.14499998,WORKING_CAPITAL_COMPONENT,,Receivables,Working Capital,Receivables,-546963643.42,-297604440.65999997,-249359202.76,44.81927594738813,NEGATIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2026-06-01,closing_cash,Closing Cash,1319005554.27,1181081648.125,137923906.14499998,WORKING_CAPITAL_COMPONENT,,Cash,Working Capital,Cash,1319005554.27,1181081648.125,137923906.14499998,24.79014025082543,POSITIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2026-06-01,closing_cash,Closing Cash,1319005554.27,1181081648.125,137923906.14499998,WORKING_CAPITAL_COMPONENT,,Current Liabilities,Working Capital,Current Liabilities,-4682384107.48,-4573300147.719999,-109083959.76000023,19.606511569668417,NEGATIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2026-06-01,closing_cash,Closing Cash,1319005554.27,1181081648.125,137923906.14499998,WORKING_CAPITAL_COMPONENT,,Inventory,Working Capital,Inventory,773937865.21,713938956.315,59998908.89499998,10.784072232118024,POSITIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2026-06-01,closing_cash,Closing Cash,1319005554.27,1181081648.125,137923906.14499998,WORKING_CAPITAL_COMPONENT,,Other Current Assets,Working Capital,Other Current Assets,0.0,0.0,0.0,0.0,NEUTRAL,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
2026-06-01,ebitda,EBITDA,-51569579.63,-73758467.05499999,22188887.42499999,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-27733159.88,-24806441.259999998,-2926718.620000001,38.91396126380663,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-06-01,ebitda,EBITDA,-51569579.63,-73758467.05499999,22188887.42499999,ACCOUNT,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-3945529.74,-5203821.52,1258291.7799999993,16.73038099763969,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-06-01,ebitda,EBITDA,-51569579.63,-73758467.05499999,22188887.42499999,ACCOUNT,604,Revenues from goods,Revenue,Sales Revenue,305333.05,-200029.85,505362.9,6.719358731781662,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-06-01,ebitda,EBITDA,-51569579.63,-73758467.05499999,22188887.42499999,ACCOUNT,548,Other operating expenses,Operating Costs,Other Operating Costs,-234923.41,-731464.99,496541.57999999996,6.602069525217745,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-06-01,ebitda,EBITDA,-51569579.63,-73758467.05499999,22188887.42499999,ACCOUNT,511,Repairs and maintenance,Operating Costs,Repairs & Maintenance,-364446.42,105835.57999999999,-470282.0,6.252919363688438,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-06-01,free_cash_flow,Free Cash Flow,48872871.91,-109714812.775,158587684.685,CASH_FLOW_COMPONENT,,Operating Cash Flow,Cash Flow,Operating Cash Flow,48872871.91,-109714812.775,158587684.685,61.21613471793229,POSITIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2026-06-01,free_cash_flow,Free Cash Flow,48872871.91,-109714812.775,158587684.685,CASH_FLOW_COMPONENT,,Financing Cash Flow,Cash Flow,Financing Cash Flow,29415146.89,-37410689.864999995,66825836.754999995,25.795315907147238,POSITIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2026-06-01,free_cash_flow,Free Cash Flow,48872871.91,-109714812.775,158587684.685,CASH_FLOW_COMPONENT,,Net Profit,Cash Flow,Net Profit,-56862209.26,-90510592.685,33648383.425000004,12.988549374920463,POSITIVE,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2026-06-01,free_cash_flow,Free Cash Flow,48872871.91,-109714812.775,158587684.685,CASH_FLOW_COMPONENT,,Investing Cash Flow,Cash Flow,Investing Cash Flow,0.0,0.0,0.0,0.0,NEUTRAL,DRIVER_IDENTIFIED,CASH_FLOW_COMPONENT
2026-06-01,net_profit,Net Profit,-56862209.26,-90510592.685,33648383.425000004,ACCOUNT,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-27733159.88,-24806441.259999998,-2926718.620000001,19.25602547992244,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-06-01,net_profit,Net Profit,-56862209.26,-90510592.685,33648383.425000004,ACCOUNT,663,Foreign exchange gains,Financial Result,FX Gains,-4667682.85,-2196298.63,-2471384.2199999997,16.260202530504355,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-06-01,net_profit,Net Profit,-56862209.26,-90510592.685,33648383.425000004,ACCOUNT,591,Income tax - payable,Tax,Income Tax,-3826989.03,-6242452.66,2415463.6300000004,15.892279116707822,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-06-01,net_profit,Net Profit,-56862209.26,-90510592.685,33648383.425000004,ACCOUNT,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-3945529.74,-5203821.52,1258291.7799999993,8.278793325494659,POSITIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-06-01,net_profit,Net Profit,-56862209.26,-90510592.685,33648383.425000004,ACCOUNT,662,Interest revenues,Financial Result,Interest Income,-5613382.42,-4711424.46,-901957.96,5.934333878525997,NEGATIVE,DRIVER_IDENTIFIED,P&L_ACCOUNT
2026-06-01,net_working_capital,Net Working Capital,6228363883.54,6187912024.225,40451859.31499958,WORKING_CAPITAL_COMPONENT,,Receivables,Working Capital,Receivables,-546963643.42,-297604440.65999997,-249359202.76,59.59228762938894,NEGATIVE,DRIVER_IDENTIFIED,WORKING_CAPITAL_COMPONENT
