calendar_year,calendar_month,year_month,period,management_group,management_line,actual_amount,plan_amount,variance,abs_variance,contribution_pct,driver_rank,driver_type,root_cause_status,analysis_level
2023,11,2023-11,2023-11-01,Operating Costs,Inventory Change,-374711.7,0.0,-374711.7,374711.7,0.04778810879575184,23,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,11,2023-11,2023-11-01,Operating Costs,Material Consumption,-6809360.64,0.0,-6809360.64,6809360.64,0.868418218843528,8,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,11,2023-11,2023-11-01,Operating Costs,Other Operating Costs,-505000.9,0.0,-505000.9,505000.9,0.06440428188165088,20,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,11,2023-11,2023-11-01,Operating Costs,Other Services,-414517.13,0.0,-414517.13,414517.13,0.05286461486562285,22,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,11,2023-11,2023-11-01,Operating Costs,Payroll Costs,-1540251.33,0.0,-1540251.33,1540251.33,0.19643287927983427,16,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,11,2023-11,2023-11-01,Operating Costs,Repairs & Maintenance,-479509.85,0.0,-479509.85,479509.85,0.0611533316959002,21,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,11,2023-11,2023-11-01,Operating Costs,Shortages & Damages,-4979760.06,0.0,-4979760.06,4979760.06,0.6350837604590935,10,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,11,2023-11,2023-11-01,Operating Costs,Social & Health Insurance,-856951.39,0.0,-856951.39,856951.39,0.10928958518773438,19,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,11,2023-11,2023-11-01,Other Operating Income,Other Operating Income,-4011890.8,0.0,-4011890.8,4011890.8,0.5116484860949788,12,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,11,2023-11,2023-11-01,Revenue,Sales Revenue,-7618366.85,0.0,-7618366.85,7618366.85,0.9715932111907615,7,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,11,2023-11,2023-11-01,Tax,Income Tax,-11143758.81,0.0,-11143758.81,11143758.81,1.4211970386990802,6,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Closing Accounts,Closing Balance Sheet Account,235426359.88,0.0,235426359.88,235426359.88,39.685254943757165,1,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Closing Accounts,Opening Balance Sheet Account,-222361744.79,0.0,-222361744.79,222361744.79,37.48298421734837,2,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Closing Accounts,Profit and Loss Account,-13064615.09,0.0,-13064615.09,13064615.09,2.2022707264087993,5,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,EBITDA Adjustments,Depreciation,-9559562.4,0.0,-9559562.4,9559562.4,1.611432429181367,6,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,EBITDA Adjustments,Provisions,-1077005.99,0.0,-1077005.99,1077005.99,0.18154830797574825,17,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Financial Result,FX Gains,-2767395.61,0.0,-2767395.61,2767395.61,0.4664932183849912,13,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Financial Result,FX Losses,-1302725.52,0.0,-1302725.52,1302725.52,0.21959730596561194,16,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Financial Result,Interest Expense,-1476298.94,0.0,-1476298.94,1476298.94,0.24885615967966038,15,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Financial Result,Interest Income,-5068693.96,0.0,-5068693.96,5068693.96,0.8544175432904464,12,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Financial Result,Other Financial Expenses,-5597496.73,0.0,-5597496.73,5597496.73,0.9435565536931544,10,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Non-Core Operating Items,Fixed Asset Disposal Costs,-109333.0,0.0,-109333.0,109333.0,0.01843000070585725,24,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Operating Costs,Cost of Goods Sold,-22518046.68,0.0,-22518046.68,22518046.68,3.7958129403467065,4,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Operating Costs,Energy Consumption,-493181.55,0.0,-493181.55,493181.55,0.0831344270679097,20,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Operating Costs,Inventory Change,-148211.12,0.0,-148211.12,148211.12,0.024983591836096084,22,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Operating Costs,Material Consumption,-6706150.72,0.0,-6706150.72,6706150.72,1.1304396888696466,9,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Operating Costs,Other Operating Costs,-857638.96,0.0,-857638.96,857638.96,0.14457013562392576,18,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Operating Costs,Other Services,144088.29,0.0,144088.29,144088.29,0.02428861630437072,23,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Operating Costs,Payroll Costs,-1485590.54,0.0,-1485590.54,1485590.54,0.2504224223319112,14,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Operating Costs,Repairs & Maintenance,257901.36,0.0,257901.36,257901.36,0.04347381162907397,21,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Operating Costs,Shortages & Damages,-5496840.43,0.0,-5496840.43,5496840.43,0.9265891634262726,11,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Operating Costs,Social & Health Insurance,-500804.01,0.0,-500804.01,500804.01,0.08441932680705863,19,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Other Operating Income,Other Operating Income,-40297060.0,0.0,-40297060.0,40297060.0,6.792778431433985,3,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Revenue,Sales Revenue,-7494819.48,0.0,-7494819.48,7494819.48,1.2633836838527495,8,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2023,12,2023-12,2023-12-01,Tax,Income Tax,-9022270.07,0.0,-9022270.07,9022270.07,1.520862354079141,7,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Closing Accounts,Closing Balance Sheet Account,234228228.37,0.0,234228228.37,234228228.37,33.36044226157765,1,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Closing Accounts,Opening Balance Sheet Account,-192307683.86,0.0,-192307683.86,192307683.86,27.38982157921216,2,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Closing Accounts,Profit and Loss Account,-41920544.51,0.0,-41920544.51,41920544.51,5.970620682365499,5,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,EBITDA Adjustments,Depreciation,-2390574.41,0.0,-2390574.41,2390574.41,0.3404825290777145,14,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,EBITDA Adjustments,Provisions,-2877893.21,0.0,-2877893.21,2877893.21,0.4098899220444604,13,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Financial Result,FX Gains,-702415.15,0.0,-702415.15,702415.15,0.10004293768647099,19,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Financial Result,FX Losses,-2101295.45,0.0,-2101295.45,2101295.45,0.2992813719425258,16,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Financial Result,Interest Expense,-3877761.04,0.0,-3877761.04,3877761.04,0.5522981759259392,12,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Financial Result,Interest Income,-5558123.47,0.0,-5558123.47,5558123.47,0.7916272875989675,10,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Financial Result,Other Financial Expenses,-2364566.07,0.0,-2364566.07,2364566.07,0.33677823719570055,15,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Non-Core Operating Items,Fixed Asset Disposal Costs,-103982604.0,0.0,-103982604.0,103982604.0,14.809938499260713,3,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Operating Costs,Cost of Goods Sold,-26000528.15,0.0,-26000528.15,26000528.15,3.703179263040931,6,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Operating Costs,Energy Consumption,205198.02,0.0,205198.02,205198.02,0.0292257544961085,23,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Operating Costs,Inventory Change,-402585.07,0.0,-402585.07,402585.07,0.05733901535511238,20,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Operating Costs,Material Consumption,-6888421.18,0.0,-6888421.18,6888421.18,0.9810977039275235,9,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Operating Costs,Other Operating Costs,-325173.44,0.0,-325173.44,325173.44,0.04631350305473254,21,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Operating Costs,Other Services,-722796.95,0.0,-722796.95,722796.95,0.10294585791439904,18,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Operating Costs,Payroll Costs,-1816830.41,0.0,-1816830.41,1816830.41,0.2587658473689179,17,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Operating Costs,Shortages & Damages,-4828622.41,0.0,-4828622.41,4828622.41,0.6877265828835375,11,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Operating Costs,Social & Health Insurance,319843.84,0.0,319843.84,319843.84,0.045554423697327144,22,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Other Operating Income,Other Operating Income,-51858404.4,0.0,-51858404.4,51858404.4,7.386041032726889,4,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Revenue,Sales Revenue,-7546906.210000001,0.0,-7546906.210000001,7546906.210000001,1.0748838029656267,8,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,1,2024-01,2024-01-01,Tax,Income Tax,-8886679.01,0.0,-8886679.01,8886679.01,1.265703728681108,7,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Closing Accounts,Closing Balance Sheet Account,87054804.98,0.0,87054804.98,87054804.98,31.347165173236007,1,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Closing Accounts,Opening Balance Sheet Account,-69490492.7,0.0,-69490492.7,69490492.7,25.0225125785636,2,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Closing Accounts,Profit and Loss Account,-17564312.28,0.0,-17564312.28,17564312.28,6.324652594672409,5,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,EBITDA Adjustments,Depreciation,-6056124.8,0.0,-6056124.8,6056124.8,2.180722183674357,10,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,EBITDA Adjustments,Provisions,-1558832.71,0.0,-1558832.71,1558832.71,0.561312916030762,16,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Financial Result,FX Gains,-876555.79,0.0,-876555.79,876555.79,0.3156349513274893,17,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Financial Result,FX Losses,-2938360.31,0.0,-2938360.31,2938360.31,1.0580606779512305,14,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Financial Result,Interest Expense,-5010725.89,0.0,-5010725.89,5010725.89,1.80428928819869,11,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Financial Result,Interest Income,-6135896.37,0.0,-6135896.37,6135896.37,2.2094467621912215,8,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Financial Result,Other Financial Expenses,-2835354.93,0.0,-2835354.93,2835354.93,1.0209699434267692,15,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Non-Core Operating Items,Fixed Asset Disposal Costs,-21451180.0,0.0,-21451180.0,21451180.0,7.72425695256341,4,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Operating Costs,Cost of Goods Sold,-24349381.43,0.0,-24349381.43,24349381.43,8.76785700373107,3,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Operating Costs,Inventory Change,-572466.31,0.0,-572466.31,572466.31,0.20613676614180762,19,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Operating Costs,Material Consumption,-6656038.15,0.0,-6656038.15,6656038.15,2.3967422284771653,7,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Operating Costs,Other Operating Costs,-426323.76,0.0,-426323.76,426323.76,0.15351296605701759,20,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Operating Costs,Other Services,-834536.37,0.0,-834536.37,834536.37,0.3005043712345675,18,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Operating Costs,Payroll Costs,-320355.11,0.0,-320355.11,320355.11,0.11535520123865986,21,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Operating Costs,Repairs & Maintenance,-64572.22,0.0,-64572.22,64572.22,0.02325151433522324,23,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Operating Costs,Shortages & Damages,-4455408.82,0.0,-4455408.82,4455408.82,1.6043277131792908,12,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Operating Costs,Social & Health Insurance,-316506.1,0.0,-316506.1,316506.1,0.11396922889340957,22,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Other Operating Income,Other Operating Income,-4074010.8,0.0,-4074010.8,4074010.8,1.4669918506449724,13,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Revenue,Sales Revenue,-8537780.29,0.0,-8537780.29,8537780.29,3.0743301191119246,6,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,2,2024-02,2024-02-01,Tax,Income Tax,-6131870.25,0.0,-6131870.25,6131870.25,2.2079970151189463,9,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Closing Accounts,Closing Balance Sheet Account,149651912.42,0.0,149651912.42,149651912.42,31.405859655159183,1,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Closing Accounts,Opening Balance Sheet Account,-122553983.77,0.0,-122553983.77,122553983.77,25.719104769334677,2,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Closing Accounts,Profit and Loss Account,-27097928.65,0.0,-27097928.65,27097928.65,5.686754885824515,4,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,EBITDA Adjustments,Depreciation,-2667017.45,0.0,-2667017.45,2667017.45,0.5596986659113792,14,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,EBITDA Adjustments,Provisions,-2277868.03,0.0,-2277868.03,2277868.03,0.47803200444495825,15,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Financial Result,FX Gains,-869558.57,0.0,-869558.57,869558.57,0.18248503456953627,19,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Financial Result,FX Losses,-1844801.17,0.0,-1844801.17,1844801.17,0.3871488556330035,16,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Financial Result,Interest Expense,-6020709.18,0.0,-6020709.18,6020709.18,1.263502380116183,10,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Financial Result,Interest Income,-3781009.52,0.0,-3781009.52,3781009.52,0.7934803666703507,13,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Financial Result,Other Financial Expenses,-4383158.28,0.0,-4383158.28,4383158.28,0.9198469405569188,12,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Non-Core Operating Items,Fixed Asset Disposal Costs,-6809095.0,0.0,-6809095.0,6809095.0,1.428952550559368,8,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Operating Costs,Cost of Goods Sold,-24817445.65,0.0,-24817445.65,24817445.65,5.208174105359962,5,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Operating Costs,Energy Consumption,-42305.23,0.0,-42305.23,42305.23,0.008878149931892666,24,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Operating Costs,Inventory Change,-584538.81,0.0,-584538.81,584538.81,0.12267096045075562,20,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Operating Costs,Material Consumption,-6893397.51,0.0,-6893397.51,6893397.51,1.4466442242227633,7,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Operating Costs,Other Operating Costs,-119933.2,0.0,-119933.2,119933.2,0.025169108675491648,23,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Operating Costs,Other Services,-442793.02,0.0,-442793.02,442793.02,0.09292427485574592,22,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Operating Costs,Payroll Costs,-1610482.59,0.0,-1610482.59,1610482.59,0.3379749004253806,17,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Operating Costs,Repairs & Maintenance,1554828.15,0.0,1554828.15,1554828.15,0.32629529337217406,18,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Operating Costs,Shortages & Damages,-5985532.09,0.0,-5985532.09,5985532.09,1.2561201373252164,11,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Operating Costs,Social & Health Insurance,-471917.65,0.0,-471917.65,471917.65,0.09903635205875129,21,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Other Operating Income,Other Operating Income,-90505149.2,0.0,-90505149.2,90505149.2,18.993355767263658,3,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Revenue,Sales Revenue,-9478969.420000002,0.0,-9478969.420000002,9478969.420000002,1.9892507784636952,6,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,3,2024-03,2024-03-01,Tax,Income Tax,-6045189.66,0.0,-6045189.66,6045189.66,1.2686398388144269,9,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Closing Accounts,Closing Balance Sheet Account,199959523.31,0.0,199959523.31,199959523.31,29.497313886484843,1,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Closing Accounts,Opening Balance Sheet Account,-188178531.97,0.0,-188178531.97,188178531.97,27.759424169118425,2,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Closing Accounts,Profit and Loss Account,-11780991.34,0.0,-11780991.34,11780991.34,1.7378897173664185,7,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,EBITDA Adjustments,Depreciation,-15235827.26,0.0,-15235827.26,15235827.26,2.2475347588809087,5,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,EBITDA Adjustments,Provisions,-3325011.83,0.0,-3325011.83,3325011.83,0.4904938559677015,15,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Financial Result,FX Gains,-354150.54,0.0,-354150.54,354150.54,0.05224302133013574,21,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Financial Result,FX Losses,-2507576.7,0.0,-2507576.7,2507576.7,0.3699087484803819,16,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Financial Result,Interest Expense,-4804612.03,0.0,-4804612.03,4804612.03,0.7087591868879173,13,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Financial Result,Interest Income,-5238086.65,0.0,-5238086.65,5238086.65,0.7727038128617546,12,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Financial Result,Other Financial Expenses,-4225542.57,0.0,-4225542.57,4225542.57,0.6233369307185205,14,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Non-Core Operating Items,Fixed Asset Disposal Costs,-174766236.0,0.0,-174766236.0,174766236.0,25.7808902257654,3,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Operating Costs,Cost of Goods Sold,-23171953.14,0.0,-23171953.14,23171953.14,3.4182436716146922,4,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Operating Costs,Energy Consumption,-227819.87,0.0,-227819.87,227819.87,0.03360717261037849,22,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Operating Costs,Inventory Change,-422130.88,0.0,-422130.88,422130.88,0.062271238010674704,20,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Operating Costs,Material Consumption,-6726707.0,0.0,-6726707.0,6726707.0,0.9922997640567581,9,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Operating Costs,Other Operating Costs,-491316.98,0.0,-491316.98,491316.98,0.07247732409499609,19,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Operating Costs,Other Services,174452.27,0.0,174452.27,174452.27,0.02573457508408882,23,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Operating Costs,Payroll Costs,-1502216.49,0.0,-1502216.49,1502216.49,0.22160160515229385,17,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Operating Costs,Repairs & Maintenance,619651.92,0.0,619651.92,619651.92,0.0914088355585158,18,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Operating Costs,Shortages & Damages,-6495797.29,0.0,-6495797.29,6495797.29,0.958236789297873,10,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Operating Costs,Social & Health Insurance,152448.26,0.0,152448.26,152448.26,0.022488622208290523,24,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Other Operating Income,Other Operating Income,-12680596.0,0.0,-12680596.0,12680596.0,1.870596180107008,6,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Revenue,Sales Revenue,-8490091.82,0.0,-8490091.82,8490091.82,1.2524279873950526,8,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2024,4,2024-04,2024-04-01,Tax,Income Tax,-6359345.58,0.0,-6359345.58,6359345.58,0.9381079209469636,11,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
