period,year_month,calendar_year,calendar_month,rolling_data_type,forecast_horizon_month,rolling_revenue,rolling_operating_costs,rolling_ebitda,rolling_ebitda_margin,anomaly_count,high_critical_anomaly_count,max_robust_score,anomaly_max_severity,anomaly_controller_status,variance_metric,root_cause_total_variance,root_cause_primary_account,root_cause_primary_driver,root_cause_primary_variance,root_cause_primary_contribution_pct,root_cause_controller_interpretation,analysis_type,pvm_total_variance,pvm_price_effect,pvm_volume_effect,pvm_mix_effect,reconciliation_check,pvm_top_driver_account,pvm_top_driver_name,pvm_top_driver_variance,price_status,volume_status,mix_status,ml_predicted_revenue,ml_revenue_lower_bound,ml_revenue_upper_bound,revenue_prediction_rmse,revenue_prediction_mape_pct,ml_predicted_expenses,ml_expense_lower_bound,ml_expense_upper_bound,expense_prediction_rmse,ml_predicted_operating_cf,ml_predicted_closing_cash,ml_ocf_lower_bound,ml_ocf_upper_bound,ml_cash_lower_bound,ml_cash_upper_bound,cash_prediction_rmse,cash_prediction_mape_pct,anomaly_risk_predicted,anomaly_risk_confidence
2023-10-01,2023-10,2023,10,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-66811014.14,504.0,Cost of Goods Sold,-25293388.71,35.627894859307474,UNFAVORABLE,REVENUE,2119663.600000001,1418389.3290465465,701274.2709534536,4.656612873077393e-10,0.0,602.0,Sales Revenue,2119663.600000001,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6895066449873837
2023-10-01,2023-10,2023,10,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-98637065.18,504.0,Cost of Goods Sold,-25293388.71,21.766824572430263,UNFAVORABLE,REVENUE,2119663.600000001,1418389.3290465465,701274.2709534536,4.656612873077393e-10,0.0,602.0,Sales Revenue,2119663.600000001,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6895066449873837
2023-11-01,2023-11,2023,11,,,,,,,1.0,0.0,0.0,LOW,WATCH,EBITDA,-276947317.76,541.0,Fixed Asset Disposal Costs,-226674054.0,80.66011865554468,UNFAVORABLE,REVENUE,-181408.58999999985,-134166.8268432945,-47241.76315670426,-1.1059455573558807e-09,0.0,602.0,Sales Revenue,-181408.58999999985,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.7385949975949978
2023-11-01,2023-11,2023,11,,,,,,,1.0,0.0,0.0,LOW,WATCH,NET_PROFIT,-299365581.8,541.0,Fixed Asset Disposal Costs,-226674054.0,72.74360698659864,UNFAVORABLE,REVENUE,-181408.58999999985,-134166.8268432945,-47241.76315670426,-1.1059455573558807e-09,0.0,602.0,Sales Revenue,-181408.58999999985,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.7385949975949978
2023-11-01,2023-11,2023,11,,,,,,,1.0,0.0,0.0,LOW,WATCH,OPERATING_COSTS,-40416745.690000005,504.0,Cost of Goods Sold,-24456682.69,60.51126153892971,UNFAVORABLE,REVENUE,-181408.58999999985,-134166.8268432945,-47241.76315670426,-1.1059455573558807e-09,0.0,602.0,Sales Revenue,-181408.58999999985,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.7385949975949978
2023-11-01,2023-11,2023,11,,,,,,,1.0,0.0,0.0,LOW,WATCH,REVENUE,-7618366.85,602.0,Sales Revenue,-8769690.74,88.39509936293682,UNFAVORABLE,REVENUE,-181408.58999999985,-134166.8268432945,-47241.76315670426,-1.1059455573558807e-09,0.0,602.0,Sales Revenue,-181408.58999999985,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.7385949975949978
2023-12-01,2023-12,2023,12,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-37804474.35999999,504.0,Cost of Goods Sold,-22518046.68,58.32413511896141,UNFAVORABLE,REVENUE,-102507.26999999955,275433.7344662801,-377941.0044662796,-5.820766091346741e-11,0.0,602.0,Sales Revenue,-102507.26999999955,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.7657839188080451
2023-12-01,2023-12,2023,12,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-86068596.38,641.0,Other Operating Income,-40297060.0,45.66797416423222,UNFAVORABLE,REVENUE,-102507.26999999955,275433.7344662801,-377941.0044662796,-5.820766091346741e-11,0.0,602.0,Sales Revenue,-102507.26999999955,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.7657839188080451
2023-12-01,2023-12,2023,12,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-114627778.5,641.0,Other Operating Income,-40297060.0,32.46865336709396,UNFAVORABLE,REVENUE,-102507.26999999955,275433.7344662801,-377941.0044662796,-5.820766091346741e-11,0.0,602.0,Sales Revenue,-102507.26999999955,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.7657839188080451
2023-12-01,2023-12,2023,12,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-7494819.48,602.0,Sales Revenue,-8359591.82,90.62512792209624,UNFAVORABLE,REVENUE,-102507.26999999955,275433.7344662801,-377941.0044662796,-5.820766091346741e-11,0.0,602.0,Sales Revenue,-102507.26999999955,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.7657839188080451
2024-01-01,2024-01,2024,1,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-7546906.210000001,602.0,Sales Revenue,-8764508.96,86.68968458010542,UNFAVORABLE,REVENUE,496860.7400000012,108102.91969461316,388757.8203053887,-6.548361852765082e-10,0.0,602.0,Sales Revenue,496860.7400000012,FAVORABLE,FAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6232254835785568
2024-01-01,2024-01,2024,1,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-40459915.74999999,504.0,Cost of Goods Sold,-26000528.15,62.63678265953975,UNFAVORABLE,REVENUE,496860.7400000012,108102.91969461316,388757.8203053887,-6.548361852765082e-10,0.0,602.0,Sales Revenue,496860.7400000012,FAVORABLE,FAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6232254835785568
2024-01-01,2024-01,2024,1,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-203983649.75,541.0,Fixed Asset Disposal Costs,-103982604.0,50.12146616262384,UNFAVORABLE,REVENUE,496860.7400000012,108102.91969461316,388757.8203053887,-6.548361852765082e-10,0.0,602.0,Sales Revenue,496860.7400000012,FAVORABLE,FAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6232254835785568
2024-01-01,2024-01,2024,1,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-221888385.96,541.0,Fixed Asset Disposal Costs,-103982604.0,44.01929248185068,UNFAVORABLE,REVENUE,496860.7400000012,108102.91969461316,388757.8203053887,-6.548361852765082e-10,0.0,602.0,Sales Revenue,496860.7400000012,FAVORABLE,FAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6232254835785568
2024-02-01,2024-02,2024,2,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-71745457.39000002,504.0,Cost of Goods Sold,-24349381.43,33.03610880298546,UNFAVORABLE,REVENUE,1404671.9499999993,937759.502292157,466912.4477078427,-4.656612873077393e-10,0.0,602.0,Sales Revenue,1404671.9499999993,FAVORABLE,FAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.799042282520356
2024-02-01,2024-02,2024,2,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-92308468.67,504.0,Cost of Goods Sold,-24349381.43,23.13500719700804,UNFAVORABLE,REVENUE,1404671.9499999993,937759.502292157,466912.4477078427,-4.656612873077393e-10,0.0,602.0,Sales Revenue,1404671.9499999993,FAVORABLE,FAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.799042282520356
2024-02-01,2024-02,2024,2,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-37995588.27,504.0,Cost of Goods Sold,-24349381.43,64.08475967517899,UNFAVORABLE,REVENUE,1404671.9499999993,937759.502292157,466912.4477078427,-4.656612873077393e-10,0.0,602.0,Sales Revenue,1404671.9499999993,FAVORABLE,FAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.799042282520356
2024-02-01,2024-02,2024,2,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-8537780.29,602.0,Sales Revenue,-9361178.35,91.91524490707806,UNFAVORABLE,REVENUE,1404671.9499999993,937759.502292157,466912.4477078427,-4.656612873077393e-10,0.0,602.0,Sales Revenue,1404671.9499999993,FAVORABLE,FAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.799042282520356
2024-03-01,2024-03,2024,3,,,,,,,1.0,0.0,0.0,LOW,WATCH,EBITDA,-144893744.91,641.0,Other Operating Income,-90505149.2,60.61300484374323,UNFAVORABLE,REVENUE,-667944.129999999,667468.9253861125,-1335413.05538611,-1.5133991837501524e-09,0.0,602.0,Sales Revenue,-667944.129999999,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6674701701277787
2024-03-01,2024-03,2024,3,,,,,,,1.0,0.0,0.0,LOW,WATCH,NET_PROFIT,-162848470.25,641.0,Other Operating Income,-90505149.2,51.07349792735544,UNFAVORABLE,REVENUE,-667944.129999999,667468.9253861125,-1335413.05538611,-1.5133991837501524e-09,0.0,602.0,Sales Revenue,-667944.129999999,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6674701701277787
2024-03-01,2024-03,2024,3,,,,,,,1.0,0.0,0.0,LOW,WATCH,OPERATING_COSTS,-39413517.6,504.0,Cost of Goods Sold,-24817445.65,58.36216672904558,UNFAVORABLE,REVENUE,-667944.129999999,667468.9253861125,-1335413.05538611,-1.5133991837501524e-09,0.0,602.0,Sales Revenue,-667944.129999999,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6674701701277787
2024-03-01,2024-03,2024,3,,,,,,,1.0,0.0,0.0,LOW,WATCH,REVENUE,-9478969.420000002,602.0,Sales Revenue,-8638797.14,91.13645964267704,UNFAVORABLE,REVENUE,-667944.129999999,667468.9253861125,-1335413.05538611,-1.5133991837501524e-09,0.0,602.0,Sales Revenue,-667944.129999999,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6674701701277787
2024-04-01,2024-04,2024,4,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-233773367.53,541.0,Fixed Asset Disposal Costs,-174766236.0,74.03541158137011,UNFAVORABLE,REVENUE,1163244.0599999996,439857.5201714823,723386.5398285172,5.820766091346741e-11,0.0,602.0,Sales Revenue,1163244.0599999996,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6211849551414769
2024-04-01,2024-04,2024,4,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-262916459.75,541.0,Fixed Asset Disposal Costs,-174766236.0,62.84118900257215,UNFAVORABLE,REVENUE,1163244.0599999996,439857.5201714823,723386.5398285172,5.820766091346741e-11,0.0,602.0,Sales Revenue,1163244.0599999996,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6211849551414769
2024-04-01,2024-04,2024,4,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-38091389.2,504.0,Cost of Goods Sold,-23171953.14,57.95234793279527,UNFAVORABLE,REVENUE,1163244.0599999996,439857.5201714823,723386.5398285172,5.820766091346741e-11,0.0,602.0,Sales Revenue,1163244.0599999996,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6211849551414769
2024-04-01,2024-04,2024,4,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-8490091.819999998,602.0,Sales Revenue,-7925104.72,91.87141119652618,UNFAVORABLE,REVENUE,1163244.0599999996,439857.5201714823,723386.5398285172,5.820766091346741e-11,0.0,602.0,Sales Revenue,1163244.0599999996,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6211849551414769
2024-05-01,2024-05,2024,5,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-39931802.81,504.0,Cost of Goods Sold,-24901119.37,62.101529175900616,UNFAVORABLE,REVENUE,1004575.4300000016,863631.8230273175,140943.60697268374,3.4924596548080444e-10,1.1641532182693479e-10,602.0,Sales Revenue,1004575.4300000016,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6724925044091714
2024-05-01,2024-05,2024,5,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-9772195.34,602.0,Sales Revenue,-9487469.47,97.08636739142383,UNFAVORABLE,REVENUE,1004575.4300000016,863631.8230273175,140943.60697268374,3.4924596548080444e-10,1.1641532182693479e-10,602.0,Sales Revenue,1004575.4300000016,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6724925044091714
2024-05-01,2024-05,2024,5,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-147199724.4,541.0,Fixed Asset Disposal Costs,-92288640.0,62.33450665198942,UNFAVORABLE,REVENUE,1004575.4300000016,863631.8230273175,140943.60697268374,3.4924596548080444e-10,1.1641532182693479e-10,602.0,Sales Revenue,1004575.4300000016,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6724925044091714
2024-05-01,2024-05,2024,5,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-171183807.74,541.0,Fixed Asset Disposal Costs,-92288640.0,49.78181658138366,UNFAVORABLE,REVENUE,1004575.4300000016,863631.8230273175,140943.60697268374,3.4924596548080444e-10,1.1641532182693479e-10,602.0,Sales Revenue,1004575.4300000016,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6724925044091714
2024-06-01,2024-06,2024,6,,,,,,,1.0,0.0,1.5069930638312603,MEDIUM,WATCH,EBITDA,-211128864.94,541.0,Fixed Asset Disposal Costs,-162633471.0,76.12988487899396,UNFAVORABLE,REVENUE,-1277554.0700000003,-430417.28046676633,-847136.7895332343,3.4924596548080444e-10,0.0,602.0,Sales Revenue,-1277554.0700000003,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6460187324188087
2024-06-01,2024-06,2024,6,,,,,,,1.0,0.0,1.5069930638312603,MEDIUM,WATCH,NET_PROFIT,-226158352.76,541.0,Fixed Asset Disposal Costs,-162633471.0,68.79313080498319,UNFAVORABLE,REVENUE,-1277554.0700000003,-430417.28046676633,-847136.7895332343,3.4924596548080444e-10,0.0,602.0,Sales Revenue,-1277554.0700000003,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6460187324188087
2024-06-01,2024-06,2024,6,,,,,,,1.0,0.0,1.5069930638312603,MEDIUM,WATCH,OPERATING_COSTS,-34376774.980000004,504.0,Cost of Goods Sold,-22470688.77,63.099893656771386,UNFAVORABLE,REVENUE,-1277554.0700000003,-430417.28046676633,-847136.7895332343,3.4924596548080444e-10,0.0,602.0,Sales Revenue,-1277554.0700000003,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6460187324188087
2024-06-01,2024-06,2024,6,,,,,,,1.0,0.0,1.5069930638312603,MEDIUM,WATCH,REVENUE,-8182499.02,602.0,Sales Revenue,-7745502.49,92.19919398587048,UNFAVORABLE,REVENUE,-1277554.0700000003,-430417.28046676633,-847136.7895332343,3.4924596548080444e-10,0.0,602.0,Sales Revenue,-1277554.0700000003,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6460187324188087
2024-07-01,2024-07,2024,7,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-39445524.06999999,504.0,Cost of Goods Sold,-25855615.7,62.55288028463038,UNFAVORABLE,REVENUE,1480453.410000001,1102764.1955122629,377689.21448773774,4.656612873077393e-10,0.0,602.0,Sales Revenue,1480453.410000001,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.79093804156123
2024-07-01,2024-07,2024,7,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-9812672.83,602.0,Sales Revenue,-9155108.3,90.98190846002773,UNFAVORABLE,REVENUE,1480453.410000001,1102764.1955122629,377689.21448773774,4.656612873077393e-10,0.0,602.0,Sales Revenue,1480453.410000001,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.79093804156123
2024-07-01,2024-07,2024,7,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-151222666.33999997,641.0,Other Operating Income,-64313079.6,41.9163553520872,UNFAVORABLE,REVENUE,1480453.410000001,1102764.1955122629,377689.21448773774,4.656612873077393e-10,0.0,602.0,Sales Revenue,1480453.410000001,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.79093804156123
2024-07-01,2024-07,2024,7,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-171594859.63,641.0,Other Operating Income,-64313079.6,34.80913591183406,UNFAVORABLE,REVENUE,1480453.410000001,1102764.1955122629,377689.21448773774,4.656612873077393e-10,0.0,602.0,Sales Revenue,1480453.410000001,FAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.79093804156123
2024-08-01,2024-08,2024,8,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-82169131.46999998,541.0,Fixed Asset Disposal Costs,-33024879.0,38.72470045295244,UNFAVORABLE,REVENUE,459357.4800000005,589718.4315222611,-130360.95152226023,-4.656612873077393e-10,-5.820766091346741e-11,602.0,Sales Revenue,459357.4800000005,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.5837899199565868
2024-08-01,2024-08,2024,8,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-111349359.21,541.0,Fixed Asset Disposal Costs,-33024879.0,26.24922382529261,UNFAVORABLE,REVENUE,459357.4800000005,589718.4315222611,-130360.95152226023,-4.656612873077393e-10,-5.820766091346741e-11,602.0,Sales Revenue,459357.4800000005,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.5837899199565868
2024-08-01,2024-08,2024,8,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-36831227.35000001,504.0,Cost of Goods Sold,-22615324.82,57.49134739494856,UNFAVORABLE,REVENUE,459357.4800000005,589718.4315222611,-130360.95152226023,-4.656612873077393e-10,-5.820766091346741e-11,602.0,Sales Revenue,459357.4800000005,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.5837899199565868
2024-08-01,2024-08,2024,8,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-10107090.96,602.0,Sales Revenue,-9468919.1,89.27513742907115,UNFAVORABLE,REVENUE,459357.4800000005,589718.4315222611,-130360.95152226023,-4.656612873077393e-10,-5.820766091346741e-11,602.0,Sales Revenue,459357.4800000005,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.5837899199565868
2024-09-01,2024-09,2024,9,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-7948529.02,602.0,Sales Revenue,-7948529.02,100.0,UNFAVORABLE,REVENUE,-28413.830000000075,140049.85887272382,-168463.68887272384,-5.820766091346741e-11,0.0,602.0,Sales Revenue,-28413.830000000075,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6136113485280152
2024-09-01,2024-09,2024,9,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-65312860.55000001,504.0,Cost of Goods Sold,-24014255.62,36.23769582122745,UNFAVORABLE,REVENUE,-28413.830000000075,140049.85887272382,-168463.68887272384,-5.820766091346741e-11,0.0,602.0,Sales Revenue,-28413.830000000075,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6136113485280152
2024-09-01,2024-09,2024,9,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-81944218.4,504.0,Cost of Goods Sold,-24014255.62,24.894621380291166,UNFAVORABLE,REVENUE,-28413.830000000075,140049.85887272382,-168463.68887272384,-5.820766091346741e-11,0.0,602.0,Sales Revenue,-28413.830000000075,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6136113485280152
2024-09-01,2024-09,2024,9,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-40791526.84,504.0,Cost of Goods Sold,-24014255.62,57.59603255274497,UNFAVORABLE,REVENUE,-28413.830000000075,140049.85887272382,-168463.68887272384,-5.820766091346741e-11,0.0,602.0,Sales Revenue,-28413.830000000075,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6136113485280152
2024-10-01,2024-10,2024,10,,,,,,,1.0,0.0,0.0,LOW,WATCH,REVENUE,-8774035.38,602.0,Sales Revenue,-8801853.9,98.431645186718,UNFAVORABLE,REVENUE,-426867.66000000015,-380758.70055103046,-46108.95944896898,-6.984919309616089e-10,0.0,602.0,Sales Revenue,-426867.66000000015,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6509700805367469
2024-10-01,2024-10,2024,10,,,,,,,1.0,0.0,0.0,LOW,WATCH,OPERATING_COSTS,-43340234.45,504.0,Cost of Goods Sold,-25250727.64,57.773661874451285,UNFAVORABLE,REVENUE,-426867.66000000015,-380758.70055103046,-46108.95944896898,-6.984919309616089e-10,0.0,602.0,Sales Revenue,-426867.66000000015,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6509700805367469
2024-10-01,2024-10,2024,10,,,,,,,1.0,0.0,0.0,LOW,WATCH,EBITDA,-165256768.73999998,541.0,Fixed Asset Disposal Costs,-79348836.0,47.80882509471167,UNFAVORABLE,REVENUE,-426867.66000000015,-380758.70055103046,-46108.95944896898,-6.984919309616089e-10,0.0,602.0,Sales Revenue,-426867.66000000015,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6509700805367469
2024-10-01,2024-10,2024,10,,,,,,,1.0,0.0,0.0,LOW,WATCH,NET_PROFIT,-180424424.77,541.0,Fixed Asset Disposal Costs,-79348836.0,41.293791626299154,UNFAVORABLE,REVENUE,-426867.66000000015,-380758.70055103046,-46108.95944896898,-6.984919309616089e-10,0.0,602.0,Sales Revenue,-426867.66000000015,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,,,,,,,,,,,,,,,,,,WATCH,0.6509700805367469
2024-11-01,2024-11,2024,11,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-94263091.79,641.0,Other Operating Income,-41602855.6,42.89591484867206,UNFAVORABLE,REVENUE,-1503853.9500000002,-1104494.416559137,-399359.5334408635,2.3283064365386963e-10,0.0,602.0,Sales Revenue,-1503853.9500000002,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6713688872855543
2024-11-01,2024-11,2024,11,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-123834911.47,641.0,Other Operating Income,-41602855.6,30.702637885266306,UNFAVORABLE,REVENUE,-1503853.9500000002,-1104494.416559137,-399359.5334408635,2.3283064365386963e-10,0.0,602.0,Sales Revenue,-1503853.9500000002,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6713688872855543
2024-11-01,2024-11,2024,11,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-38867690.89000001,504.0,Cost of Goods Sold,-22734012.92,58.490773183155774,UNFAVORABLE,REVENUE,-1503853.9500000002,-1104494.416559137,-399359.5334408635,2.3283064365386963e-10,0.0,602.0,Sales Revenue,-1503853.9500000002,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6713688872855543
2024-11-01,2024-11,2024,11,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-6764438.44,602.0,Sales Revenue,-7265836.79,86.55088046867422,UNFAVORABLE,REVENUE,-1503853.9500000002,-1104494.416559137,-399359.5334408635,2.3283064365386963e-10,0.0,602.0,Sales Revenue,-1503853.9500000002,UNFAVORABLE,UNFAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6713688872855543
2024-12-01,2024-12,2024,12,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,EBITDA,-84026713.83000001,541.0,Fixed Asset Disposal Costs,-33860913.0,39.21834157483536,UNFAVORABLE,REVENUE,-394620.0600000005,-432659.65500452014,38039.59500451925,3.4924596548080444e-10,0.0,602.0,Sales Revenue,-394620.0600000005,UNFAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6907357983831133
2024-12-01,2024-12,2024,12,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,NET_PROFIT,-93114203.63,541.0,Fixed Asset Disposal Costs,-33860913.0,32.04483523555224,UNFAVORABLE,REVENUE,-394620.0600000005,-432659.65500452014,38039.59500451925,3.4924596548080444e-10,0.0,602.0,Sales Revenue,-394620.0600000005,UNFAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6907357983831133
2024-12-01,2024-12,2024,12,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,OPERATING_COSTS,-40638245.65,504.0,Cost of Goods Sold,-24600737.26,59.83177949544496,UNFAVORABLE,REVENUE,-394620.0600000005,-432659.65500452014,38039.59500451925,3.4924596548080444e-10,0.0,602.0,Sales Revenue,-394620.0600000005,UNFAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6907357983831133
2024-12-01,2024-12,2024,12,,,,,,,0.0,0.0,0.0,NORMAL,NORMAL,REVENUE,-8025233.62,602.0,Sales Revenue,-7964971.76,83.70504804917994,UNFAVORABLE,REVENUE,-394620.0600000005,-432659.65500452014,38039.59500451925,3.4924596548080444e-10,0.0,602.0,Sales Revenue,-394620.0600000005,UNFAVORABLE,FAVORABLE,FAVORABLE,,,,,,,,,,,,,,,,,,NORMAL,0.6907357983831133
